4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.400000000000000000e+05,4.400000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.500000000000000000e+05,4.500000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.800000000000000000e+05,4.800000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.700000000000000000e+05,4.700000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
4.600000000000000000e+05,4.600000000000000000e+05
